Taxa,Taxonomy,Taxon
cb7bffd687e46edb9aafbd502d9f1498,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus
f287260313c51ba45b7dbadedd3b5125,Ascomycota,k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae;g__Karstenia;s__Karstenia_sp;sh__SH1021317.10FU
01029af881bf17894cd4ed8c9b67dee2,Ascomycota,k__Fungi;p__Ascomycota
132a9a52050dd2ee5ac3e92958996ba5,Others,k__Fungi
251b99ead74a212623f37e6854f692a6,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Latoruaceae;g__Polyschema;s__Polyschema_larviformis;sh__SH1008041.10FU
8f4a4708daa59d8108e66fad7f7f84df,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Eurotiales_fam_Incertae_sedis;g__Eurotiales_gen_Incertae_sedis;s__Eurotiales_sp;sh__SH0804178.10FU
98e1b3733897d68e9595b06afe60cfce,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Subulicystidium;s__Subulicystidium_sp;sh__SH0924106.10FU
be1c902e20625ebd4de5e13ea86c7de6,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp;sh__SH0851613.10FU
2664368b3c9eea58453c21a3b8749bad,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_revelata;sh__SH0989350.10FU
39644d18485cdd812f48b59f3a3813c7,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Capnodiales_gen_Incertae_sedis;s__Capnodiales_sp;sh__SH0907077.10FU
70082bf7f74e09d877f6e9d1f47f4740,Others,k__Fungi
a9c31978e4af5d8217a4efab1d3cbf91,Others,k__Fungi;p__Others;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH1010170.10FU
c199372480ba136642bb18f12d0e819e,Others,k__Fungi
c5ca0acd35981cc4d7b6d86df95213e7,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_limoniformis;sh__SH0888228.10FU
d0c7d8476ff961b7268a2e47320f4d96,Others,k__Fungi
f98d9e0ef800344e68f8681c2e059364,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiales_fam_Incertae_sedis;g__Venturiales_gen_Incertae_sedis;s__Venturiales_sp
fc796b190d9d2938600e0e6dcac8490d,Ascomycota,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Pachyphlodes;s__Pachyphlodes_annagardnerae;sh__SH0853035.10FU
162b2aee5dca4319a5ba8574a5cecdcc,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp
18186cc28d068a15872971eddb9fddc6,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Dothideomycetes_gen_Incertae_sedis;s__Dothideomycetes_sp
3897f356f2988a7617ae6a683d2b5777,Ascomycota,k__Fungi;p__Ascomycota
489f61668f932d3bfcd12c49dd505f9f,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae
5959a73ea6e30301ba3c393ab671e070,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis;s__Gibellulopsis_piscis;sh__SH1002326.10FU
80a0dd5e2b124b0348af772a9e64c479,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Pleurotheciella;s__Pleurotheciella_sp;sh__SH0761531.10FU
ad675359142a969cc3a608b43fcb0063,Mucoromycota,k__Fungi;p__Mucoromycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucoromycotina_ord_Incertae_sedis;f__Mucoromycotina_fam_Incertae_sedis;g__Bifiguratus;s__Bifiguratus_sp
d3c53bee4b8d9562c25d6d4a5797dcc8,Ascomycota,k__Fungi;p__Ascomycota
2ef031ca2b6c7aa96cfdfdb2aef521a3,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Malbranchea;s__Malbranchea_umbrina;sh__SH0875560.10FU
448fe72bbc5191f2734d74ce3f391b7d,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_pilosa;sh__SH0919318.10FU
961b599daa308b89fe3098fdcf0d075c,Others,k__Fungi
988a3404013ac31137a5bd57a228a263,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Trichocomaceae_gen_Incertae_sedis;s__Trichocomaceae_sp;sh__SH0901468.10FU
eb34ef2ef47cccc6051b3b5540eefd07,Others,k__Fungi;p__Others;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0730428.10FU
02da349e1aed5def203551046e9ada24,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotiaceae_gen_Incertae_sedis;s__Pseudeurotiaceae_sp;sh__SH0987003.10FU
7a885ca29ad783ce16590fb800c425f9,Ascomycota,k__Fungi;p__Ascomycota
a9892609e4c641f902fe5b79cec8fd00,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes
d5b3c9541f7d9747d94169f1e305c235,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Jahnulales;f__Aliquandostipitaceae;g__Aliquandostipitaceae_gen_Incertae_sedis;s__Aliquandostipitaceae_sp
e4fc597ec570e2da5909ebc31060db56,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Sympoventuriaceae_gen_Incertae_sedis;s__Sympoventuriaceae_sp;sh__SH0806288.10FU
eb679a08d04c4343f7bd3e165d5ac46a,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Staphylotrichum
f7ecc0a2c0d4c2d04ba98027aaa27758,Ascomycota,k__Fungi;p__Ascomycota
ff97cb23bbe0756e1339e86571133d8f,Others,k__Fungi
6847d7539ba8f6cf0bf568446f4bef96,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp;sh__SH0758749.10FU
752aadca968366ba545c4a67f56c7d42,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariaceae;g__Auricularia;s__Auricularia_sp;sh__SH0971188.10FU
75f2b89385a3ca8e06ef10bc578571c5,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypomyces;s__Hypomyces_armeniacus;sh__SH0884767.10FU
91008f15ab6495bf9010fc5e3164ea9e,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp;sh__SH0976295.10FU
95ebcd7db0a81c9701d63ccbb4776164,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp
9ce290afb9860ab119927a2d52e2efe0,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0989961.10FU
ab5c45ed08f86a558a477e84312c90b2,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
b3d8d50b89f5d551064622d76adf951c,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Fusculinaceae;g__Fusculina;s__Fusculina_sp;sh__SH1020456.10FU
c7a13c70ac2b29397a4f9a6533a29613,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp;sh__SH0764456.10FU
e690458b165e25a8580cfd231b54330d,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_sp;sh__SH0905463.10FU
0a437ff33eca1df570c1cab7844a3fad,Glomeromycota,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_sp
0a4574962adb57149453ccd4018f5d94,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Malbranchea;s__Malbranchea_ostraviensis;sh__SH0875590.10FU
12f215ebdc8e902429334e3e32159273,Others,k__Fungi
1929bad1c61a1ff8f975965a90d58709,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes
2224714d6f5889388699150f48ce17dc,Others,k__Fungi
2ae860cabac2b6d2fe0494e670c6765f,Mortierellomycota,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_gen_Incertae_sedis;s__Mortierellaceae_sp;sh__SH0938294.10FU
501ad72754c05f0d23666924c990691e,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Nigrogranaceae;g__Nigrograna;s__Nigrograna_mackinnonii;sh__SH0860931.10FU
a06d65897813f76c35311a5405dd5bb4,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Herpotrichiellaceae_gen_Incertae_sedis;s__Herpotrichiellaceae_sp;sh__SH0976990.10FU
a5dbf2951ba2d0566b1e97591968092b,Ascomycota,k__Fungi;p__Ascomycota
c1c0cee043c85a16174758227fdf4bb6,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturiaceae_gen_Incertae_sedis;s__Venturiaceae_sp;sh__SH0861926.10FU
f8fb650f8c69c087999f5ea4bcdaba6f,Others,k__Fungi
fb0f34abd4c10b80feb831a7c01ba6ff,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0932806.10FU
01efb854e9357c31c7006834eb58f30e,Others,k__Fungi;p__Others;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0730428.10FU
05f569c922f471a728662e684caae3ac,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
322825271f2f7f4f1bd4e12b2d84907b,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp;sh__SH0908028.10FU
9ded30eb67a1c19e79d548a985f9b1df,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_punaensis;sh__SH0974240.10FU
9e9d557724a979a1d606b6e7b25937b5,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Annulatascales;f__Annulatascales_fam_Incertae_sedis;g__Annulatascales_gen_Incertae_sedis;s__Annulatascales_sp;sh__SH0994022.10FU
ac7164eed43d2243c2c5412c70f99a81,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita_sp;sh__SH0743881.10FU
c12d9e085df761f2c586bdfd6a77ab27,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp;sh__SH0742387.10FU
dcb3e15153076f58ac2d61c26ea855f8,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp;sh__SH0940090.10FU
090ebfae8ad77a1f802ca8fb286a85d7,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp;sh__SH1024291.10FU
a7ffb8e2abc8f653df437b2e4a6a3e32,Others,k__Fungi;p__Others;c__Ramicandelaberomycetes;o__Ramicandelaberales;f__Ramicandelaberaceae;g__Ramicandelaberaceae_gen_Incertae_sedis;s__Ramicandelaberaceae_sp
b015b5f5c4280e88da2d546b89c2c5e1,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp;sh__SH0828174.10FU
b3ef9399b20b88d3c220e5b15d9d0bfd,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Savoryellales;f__Savoryellaceae;g__Savoryella;s__Savoryella_sp;sh__SH0890374.10FU
c300e097bad041965166e8ea3e928d06,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectriaceae_gen_Incertae_sedis;s__Nectriaceae_sp;sh__SH0735996.10FU
59396226179622eef3652ed211a8ff8a,Basidiomycota,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_sp;sh__SH0845533.10FU
8080255b906a89b0c9b96041effedb3c,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Paecilomyces;s__Paecilomyces_niphetodes;sh__SH0733232.10FU
edc4808f1ecdf07caccc655dd88955d8,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomeriaceae_gen_Incertae_sedis;s__Trichomeriaceae_sp;sh__SH0905572.10FU
3074538a909c36b23d2ee39795d39e62,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_sp
566f5771baec6f12ef6fad2503746a5b,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp
85d456b7dd183595c662c335e04ed40a,Ascomycota,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Scutellinia;s__Scutellinia_sp;sh__SH0832521.10FU
b339e9bfd73d36e85e337eacc68ea78d,Ascomycota,k__Fungi;p__Ascomycota
d77748648b3c9ec88bc401c39b9a9aa4,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0997219.10FU
dba0e7847d7aacee1fc8dd45a96dbeed,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Pseudophialophora;s__Pseudophialophora_sp;sh__SH0941167.10FU
dde4c43bb784e99816be6ec2f7f4523c,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp;sh__SH0817530.10FU
ed4e3e0caffebeac98f0f1303261c085,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae
fe5210235d77d2a76b631370d9ee2e3f,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Hawksworthiomyces;s__Hawksworthiomyces_taylorii;sh__SH0912180.10FU
0dd9a84f47eb1bc96097972a4cd1ffd6,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_sp;sh__SH0733776.10FU
2a7ae0ba0a384e71694889e1bc3331ac,Others,k__Fungi
374c916c6ba0611979c8ae9901c11e65,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae;g__Halosphaeriaceae_gen_Incertae_sedis;s__Halosphaeriaceae_sp;sh__SH0785840.10FU
3f258dd89c5aa5aa4db4db3a95d5bd52,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Neodevriesiaceae;g__Neodevriesiaceae_gen_Incertae_sedis;s__Neodevriesiaceae_sp;sh__SH0763729.10FU
473d07f67cf68b0ac8ce331fbb8219cc,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0907084.10FU
60fb23bf5edf53f7c6e3f1836eda70b0,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp;sh__SH0742555.10FU
65dfa75516bdd25e76597420534f27fb,Others,k__Fungi
913c6b4ccf220127e4c833468ce5974d,Others,k__Fungi
a6dded1e70316102384b3d85e5fe0c5f,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp;sh__SH0808292.10FU
de8a5fe7e00fee50343a718b220f0226,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp;sh__SH0744874.10FU
e863add097b4abb1d742b49adb16f3a7,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp;sh__SH0961894.10FU
05fe94e6a7df70c796fed90549b4507d,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Nigrogranaceae;g__Nigrogranaceae_gen_Incertae_sedis;s__Nigrogranaceae_sp;sh__SH1014818.10FU
089856329fcbacc602b3dd0eef3e4639,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH0868605.10FU
bd4665a7dcc4732fe5e247fec937fe65,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
dfb984f6c9f9a673c0a5c26dcae5a00b,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Rhizopogonaceae;g__Rhizopogon;s__Rhizopogon_sp;sh__SH0968188.10FU
01da7c13cc129857090d3b5bd0ae97b6,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0927072.10FU
097cfef5728502dd33830a25d8c7139a,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Wiesneriomycetaceae;g__Wiesneriomyces;s__Wiesneriomyces_sp;sh__SH0840661.10FU
0b71cf3b1437d749f3a36becb2f1358b,Ascomycota,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizales_fam_Incertae_sedis;g__Pezizales_gen_Incertae_sedis;s__Pezizales_sp;sh__SH0763331.10FU
1db5c3fe8f497568f79c0d048bdf3af5,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0906111.10FU
2c8ff3bba68ec3f2605e3e10be283200,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp;sh__SH0881583.10FU
5c236114ceb875eeb94fb5ab59554d01,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Tubeufiaceae_gen_Incertae_sedis;s__Tubeufiaceae_sp
9833031d0f2185bf678595a088ae3a15,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Nigrogranaceae;g__Nigrograna;s__Nigrograna_sp
a30b7f94fb5b6d805808e00353e80bfc,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH0942843.10FU
0e9b8405ab308a255df1807ff3ddec83,Others,k__Fungi;p__Others;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__GS11_fam_Incertae_sedis;g__GS11_gen_Incertae_sedis;s__GS11_sp;sh__SH0735261.10FU
161ea3fffc8bbb69f02a1c8c05dcc98d,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetales_fam_Incertae_sedis;g__Coniochaetales_gen_Incertae_sedis;s__Coniochaetales_sp;sh__SH0874499.10FU
1d11275d1753541b7d2c05a16bdbe4bd,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp;sh__SH0827962.10FU
2a68d32173721f4192246e7ca4174d03,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Helicosporium;s__Helicosporium_sp;sh__SH0748180.10FU
47ad7ecf200e03db34699320b1dca022,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_persica;sh__SH0967198.10FU
48e8bb48bc86ea3c3e02a47a9ac72002,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae
50ffad3820e0ecda03a9731334c5f684,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0838052.10FU
54c3c5467c992d96342b96f1096a9b42,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium;s__Lecanicillium_fusisporum;sh__SH0934917.10FU
71a322902046c878e887d2aba3fb4ad8,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Strobilomyces;s__Strobilomyces_sp;sh__SH0761022.10FU
88fb17c247fa0d24984544fd58c41e68,Basidiomycota,k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp;sh__SH0889558.10FU
985d7e4bae9054e890722c6af0f04ae4,Ascomycota,k__Fungi;p__Ascomycota
baa45df0e2a66fc48ebe52c070e41ccd,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes_ord_Incertae_sedis;f__Leotiomycetes_fam_Incertae_sedis;g__Leotiomycetes_gen_Incertae_sedis;s__Leotiomycetes_sp;sh__SH0966704.10FU
e82e3ca59d984dcce77a04d49f3d4055,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Graphiaceae;g__Graphium;s__Graphium_basitruncatum;sh__SH0870712.10FU
00f90d25853d167a9ee1efb403c7a5ee,Ascomycota,k__Fungi;p__Ascomycota
100a375d2863b7c5d69a7bb78b865e7b,Ascomycota,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbiliaceae_gen_Incertae_sedis;s__Orbiliaceae_sp;sh__SH0750257.10FU
4186fee2bb7956e2969c20ab0a7eb69f,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Tympanidaceae;g__Tympanidaceae_gen_Incertae_sedis;s__Tympanidaceae_sp
4485c8eeabd036fcc81e4c7887732f18,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0749803.10FU
5e326a1168fe7c7a142a7ab5df05d5fd,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Jahnulales;f__Aliquandostipitaceae;g__Aliquandostipitaceae_gen_Incertae_sedis;s__Aliquandostipitaceae_sp
76e37f7188171896f22f0b2672d8d714,Basidiomycota,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_ninhbinhensis;sh__SH1020061.10FU
78e8c8cdee5409fc73fb4d25855feb06,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_sp;sh__SH0981143.10FU
7d77c1fdaeb1a59a48793c14dd1468c4,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Capnodiales_gen_Incertae_sedis;s__Capnodiales_sp
8fb39aa612a74364d77154642fa63f76,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp
e2c9e00a8a642e49562c2aafc84f2ea3,Others,k__Fungi
e350ff6a489c3e1d2d3e8c93eb68961b,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_sp;sh__SH1026131.10FU
